,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
265,CA-606,California,long,losangeles,3296,2458.354399687414,1365808,14,445871,8,1381447,1411475,,,,,,
266,CA-607,California,pasadena,losangeles,512,2458.354399687414,1365808,14,445871,8,1381447,1411475,,,,,,
267,CA-608,California,riverside,riverside,3316,2198.4440648267023,282068,11,83003,7,267525,423504,,,,,,
268,CA-609,California,sanbernardino,sanbernardino,3333,2120.3959907608355,285474,13,73618,7,260315,370115,,,,,,
269,CA-611,California,ventura,ventura,2248,2657.8359905332404,73968,8,25229,6,82625,113615,,,,,,
270,CA-611,California,sanbuenaventura,ventura,2248,2657.8359905332404,73968,8,25229,6,82625,113615,,,,,,
271,CA-611,California,oxnard,ventura,2248,2657.8359905332404,73968,8,25229,6,82625,113615,,,,,,
272,CA-612,California,glendale,losangeles,225,2458.354399687414,1365808,14,445871,8,1381447,1411475,,,,,,
273,CA-613,California,imperial,imperial,1057,nan,29738,17,12052,17,32595,28187,,,,,,
274,CA-614,California,sanluisobispo,sanluisobispo,1448,2204.179839036331,35120,13,7220,5,15354,37215,,,,,,
275,CO-500,Colorado,coloradobalanceofstate,adams,1315,1690.9319337735212,51680,10,17318,6,50604,94610,,,,,,
276,CO-500,Colorado,coloradobalanceofstate,alamosa,1315,none,2887,18,482,6,1281,2790,,,,,,
277,CO-500,Colorado,coloradobalanceofstate,arapahoe,1315,1706.0263468884166,56744,8,21445,5,35396,87772,,,,,,
278,CO-500,Colorado,coloradobalanceofstate,archuleta,1315,nan,1556,11,365,5,608,2228,,,,,,
279,CO-500,Colorado,coloradobalanceofstate,baca,1315,none,697,20,47,2,368,735,,,,,,
280,CO-500,Colorado,coloradobalanceofstate,bent,1315,none,1284,30,117,6,586,2203,,,,,,
281,CO-500,Colorado,coloradobalanceofstate,boulder,1315,1995.7484354250903,34103,10,8721,4,9902,24354,,,,,,
282,CO-500,Colorado,coloradobalanceofstate,broomfield,1315,1929.774865732222,3680,4,none,none,1738,6603,,,,,,
283,CO-500,Colorado,coloradobalanceofstate,chaffee,1315,nan,1952,10,426,4,855,3939,,,,,,
284,CO-500,Colorado,coloradobalanceofstate,cheyenne,1315,none,215,12,26,2,80,344,,,,,,
285,CO-500,Colorado,coloradobalanceofstate,clearcreek,1315,nan,712,7,337,5,201,1517,,,,,,
286,CO-500,Colorado,coloradobalanceofstate,conejos,1315,none,1268,16,201,5,525,1633,,,,,,
287,CO-500,Colorado,coloradobalanceofstate,costilla,1315,none,835,23,115,6,342,762,,,,,,
288,CO-500,Colorado,coloradobalanceofstate,crowley,1315,none,1241,37,78,5,462,2166,,,,,,
289,CO-500,Colorado,coloradobalanceofstate,custer,1315,none,519,10,96,4,63,661,,,,,,
290,CO-500,Colorado,coloradobalanceofstate,delta,1315,none,4325,13,778,5,2376,8368,,,,,,
291,CO-500,Colorado,coloradobalanceofstate,dolores,1315,none,332,13,56,5,70,831,,,,,,
292,CO-500,Colorado,coloradobalanceofstate,douglas,1315,2066.5491561482795,10490,2,8405,4,5012,28669,,,,,,
293,CO-500,Colorado,coloradobalanceofstate,eagle,1315,nan,3922,7,1664,4,3299,6210,,,,,,
294,CO-500,Colorado,coloradobalanceofstate,elbert,1315,none,1447,5,605,3,677,4341,,,,,,
295,CO-500,Colorado,coloradobalanceofstate,fremont,1315,nan,6608,15,1113,7,3916,15356,,,,,,
296,CO-500,Colorado,coloradobalanceofstate,garfield,1315,nan,5667,9,1546,5,4258,10536,,,,,,
297,CO-500,Colorado,coloradobalanceofstate,gilpin,1315,none,406,6,237,6,293,664,,,,,,
298,CO-500,Colorado,coloradobalanceofstate,grand,1315,nan,1135,7,418,4,659,3591,,,,,,
299,CO-500,Colorado,coloradobalanceofstate,gunnison,1315,none,2016,12,448,4,223,1826,,,,,,
300,CO-500,Colorado,coloradobalanceofstate,hinsdale,1315,none,59,7,16,3,27,120,,,,,,
301,CO-500,Colorado,coloradobalanceofstate,huerfano,1315,none,1261,18,218,8,404,1335,,,,,,
302,CO-500,Colorado,coloradobalanceofstate,jackson,1315,none,201,14,34,3,150,253,,,,,,
303,CO-500,Colorado,coloradobalanceofstate,jefferson,1315,1722.2093257836468,41422,7,17078,5,20549,82874,,,,,,
304,CO-500,Colorado,coloradobalanceofstate,kiowa,1315,none,180,12,32,3,27,252,,,,,,
305,CO-500,Colorado,coloradobalanceofstate,kitcarson,1315,none,832,12,130,3,517,1392,,,,,,
306,CO-500,Colorado,coloradobalanceofstate,lake,1315,nan,828,11,223,4,629,1288,,,,,,
307,CO-500,Colorado,coloradobalanceofstate,laplata,1315,1723.1767025503184,5521,10,1681,5,1363,8171,,,,,,
308,CO-500,Colorado,coloradobalanceofstate,lasanimas,1315,none,2920,21,433,7,1259,2830,,,,,,
309,CO-500,Colorado,coloradobalanceofstate,lincoln,1315,none,699,14,102,4,474,2083,,,,,,
310,CO-500,Colorado,coloradobalanceofstate,logan,1315,none,2982,16,492,4,1302,5851,,,,,,
311,CO-500,Colorado,coloradobalanceofstate,mesa,1315,1254.359751517318,16238,10,4490,5,9126,29507,,,,,,
312,CO-500,Colorado,coloradobalanceofstate,mineral,1315,none,89,9,24,5,14,89,,,,,,
313,CO-500,Colorado,coloradobalanceofstate,moffat,1315,none,1409,10,355,5,717,3748,,,,,,
314,CO-500,Colorado,coloradobalanceofstate,montezuma,1315,nan,3957,15,749,6,1693,5553,,,,,,
315,CO-500,Colorado,coloradobalanceofstate,montrose,1315,nan,5370,12,1150,5,3402,9615,,,,,,
316,CO-500,Colorado,coloradobalanceofstate,morgan,1315,none,3524,12,812,5,3600,5826,,,,,,
317,CO-500,Colorado,coloradobalanceofstate,otero,1315,none,3555,19,523,6,1539,4040,,,,,,
318,CO-500,Colorado,coloradobalanceofstate,ouray,1315,none,323,6,125,4,55,542,,,,,,
319,CO-500,Colorado,coloradobalanceofstate,park,1315,nan,1280,7,476,4,353,3502,,,,,,
320,CO-500,Colorado,coloradobalanceofstate,phillips,1315,none,529,11,74,3,377,800,,,,,,
321,CO-500,Colorado,coloradobalanceofstate,pitkin,1315,nan,1155,6,626,5,335,1831,,,,,,
322,CO-500,Colorado,coloradobalanceofstate,prowers,1315,none,2251,19,292,4,1374,2255,,,,,,
323,CO-500,Colorado,coloradobalanceofstate,pueblo,1315,1045.1256815872196,26839,16,6169,8,10891,33834,,,,,,
324,CO-500,Colorado,coloradobalanceofstate,rioblanco,1315,none,632,10,166,5,368,1420,,,,,,
325,CO-500,Colorado,coloradobalanceofstate,riogrande,1315,none,1611,14,366,6,871,2331,,,,,,
326,CO-500,Colorado,coloradobalanceofstate,routt,1315,nan,1484,6,697,4,622,3035,,,,,,
327,CO-500,Colorado,coloradobalanceofstate,saguache,1315,none,1392,21,208,6,635,1460,,,,,,
328,CO-500,Colorado,coloradobalanceofstate,sanjuan,1315,none,101,13,22,3,19,166,,,,,,
329,CO-500,Colorado,coloradobalanceofstate,sanmiguel,1315,none,729,9,299,5,107,1078,,,,,,
330,CO-500,Colorado,coloradobalanceofstate,sedgwick,1315,none,328,14,45,4,197,460,,,,,,
331,CO-500,Colorado,coloradobalanceofstate,summit,1315,nan,2053,6,922,4,1320,4207,,,,,,
332,CO-500,Colorado,coloradobalanceofstate,teller,1315,nan,1968,7,660,5,414,4782,,,,,,
333,CO-500,Colorado,coloradobalanceofstate,washington,1315,none,544,11,93,3,290,1052,,,,,,
334,CO-500,Colorado,coloradobalanceofstate,yuma,1315,none,1315,13,161,3,819,1858,,,,,,
335,CO-503,Colorado,denver,denver,6884,1785.4934664551745,82086,11,none,none,51244,82175,,,,,,
336,CO-504,Colorado,elpaso,elpaso,1406,1628.761019355955,68718,9,20158,5,26185,92459,,,,,,
337,CO-504,Colorado,coloradosprings,elpaso,1406,1628.761019355955,68718,9,20158,5,26185,92459,,,,,,
338,CO-505,Colorado,weld,weld,792,1576.9452598255189,32543,9,9622,5,24878,53024,,,,,,
339,CO-505,Colorado,larimer,larimer,792,1661.9100991069918,39476,11,9837,4,8680,41169,,,,,,
340,CO-505,Colorado,loveland,larimer,792,1661.9100991069918,39476,11,9837,4,8680,41169,,,,,,
341,CO-505,Colorado,greeley,weld,792,1576.9452598255189,32543,9,9622,5,24878,53024,,,,,,
342,CO-505,Colorado,fortcollins,larimer,792,1661.9100991069918,39476,11,9837,4,8680,41169,,,,,,
343,CT-503,Connecticut,fairfield,fairfield,603,2453.3078774790474,85452,9,28470,6,64225,136454,,,,,,
344,CT-503,Connecticut,norwalk,fairfield,603,2453.3078774790474,85452,9,28470,6,64225,136454,,,,,,
345,CT-503,Connecticut,stamford,fairfield,603,2453.3078774790474,85452,9,28470,6,64225,136454,,,,,,
346,CT-503,Connecticut,bridgeport,fairfield,603,2453.3078774790474,85452,9,28470,6,64225,136454,,,,,,
347,CT-505,Connecticut,connecticutbalanceofstate,hartford,2327,1545.5092510581533,92542,10,30708,6,60946,162392,,,,,,
348,CT-505,Connecticut,connecticutbalanceofstate,litchfield,2327,1475.751476582658,15713,8,5613,5,8426,40662,,,,,,
349,CT-505,Connecticut,connecticutbalanceofstate,middlesex,2327,1503.5117672207643,10537,6,4756,5,6084,30523,,,,,,
350,CT-505,Connecticut,connecticutbalanceofstate,newhaven,2327,1590.4901292720483,100433,12,29739,6,58496,178934,,,,,,
351,CT-505,Connecticut,connecticutbalanceofstate,newlondon,2327,1413.4866646064336,23102,8,8817,6,13223,54331,,,,,,
352,CT-505,Connecticut,connecticutbalanceofstate,tolland,2327,1274.2488718151185,15039,11,4319,5,4959,25023,,,,,,
353,CT-505,Connecticut,connecticutbalanceofstate,windham,2327,nan,13043,11,3882,6,8662,28630,,,,,,
354,DC-500,District of Columbia,districtofcolumbia,districtofcolumbia,4410,2201.447197442022,107307,16,107307,16,none,none,37934,75562,37934,75562,,
355,DE-500,Delaware,delawarestatewide,kent,2369,1391.6105513232983,21961,12,5183,6,13512,39620,,,,,,
356,DE-500,Delaware,delawarestatewide,newcastle,2369,1482.6360792838425,63059,11,16461,5,29998,115392,,,,,,
357,DE-500,Delaware,delawarestatewide,sussex,2369,nan,28006,11,5516,5,18278,54916,,,,,,
358,FL-500,Florida,sarasota,sarasota,1138,1882.4225901002585,37895,8,7553,4,21710,91967,,,,,,
359,FL-500,Florida,manatee,manatee,1138,1722.8170760277972,40642,9,7342,4,28955,86428,,,,,,
360,FL-500,Florida,bradenton,manatee,1138,1722.8170760277972,40642,9,7342,4,28955,86428,,,,,,
361,FL-500,Florida,sarasota,sarasota,1138,1882.4225901002585,37895,8,7553,4,21710,91967,,,,,,
362,FL-501,Florida,borough,borough,1513,1710.7818157855434,208765,14,33235,4,107589,262090,,,,,,
363,FL-501,Florida,tampa,borough,1513,1710.7818157855434,208765,14,33235,4,107589,262090,,,,,,
364,FL-502,Florida,pinellas,pinellas,1985,1571.4371876759935,115468,12,19820,4,58225,197083,,,,,,
365,FL-502,Florida,largo,pinellas,1985,1571.4371876759935,115468,12,19820,4,58225,197083,,,,,,
366,FL-502,Florida,clearwater,pinellas,1985,1571.4371876759935,115468,12,19820,4,58225,197083,,,,,,
367,FL-502,Florida,st.petersburg,pinellas,1985,1571.4371876759935,115468,12,19820,4,58225,197083,,,,,,
368,FL-503,Florida,polk,polk,506,1527.7914322985011,115547,15,17786,5,67511,167752,,,,,,
369,FL-503,Florida,winterhaven,polk,506,1527.7914322985011,115547,15,17786,5,67511,167752,,,,,,
370,FL-503,Florida,lakeland,polk,506,1527.7914322985011,115547,15,17786,5,67511,167752,,,,,,
371,FL-504,Florida,flagler,flagler,865,1651.7536119263011,12373,10,2291,4,6736,28142,,,,,,
372,FL-504,Florida,volusia,volusia,865,1492.5414574646934,75803,13,12013,4,36146,126964,,,,,,
373,FL-504,Florida,daytona,volusia,865,1492.5414574646934,75803,13,12013,4,36146,126964,,,,,,
374,FL-504,Florida,daytona,volusia,865,1492.5414574646934,75803,13,12013,4,36146,126964,,,,,,
375,FL-505,Florida,walton,walton,403,1882.8775078929043,9632,12,1223,3,4753,15313,,,,,,
376,FL-505,Florida,okaloosa,okaloosa,403,1668.9812361174147,20091,9,3395,3,10222,35339,,,,,,
377,FL-505,Florida,fortwalton,okaloosa,403,1668.9812361174147,20091,9,3395,3,10222,35339,,,,,,
378,FL-506,Florida,leon,leon,621,1122.3857966659498,45137,16,6606,4,11864,33154,,,,,,
379,FL-506,Florida,tallahassee,leon,621,1122.3857966659498,45137,16,6606,4,11864,33154,,,,,,
380,FL-507,Florida,seminole,seminole,2151,1573.3658052706835,43726,9,10133,4,19249,67983,,,,,,
381,FL-507,Florida,osceola,osceola,2151,1690.505990198027,53195,13,11573,6,33743,74371,,,,,,
382,FL-507,Florida,orange,orange,2151,1618.9726242840204,208064,14,38293,5,100495,231759,,,,,,
383,FL-507,Florida,orlando,orange,2151,1618.9726242840204,208064,14,38293,5,100495,231759,,,,,,
384,FL-508,Florida,putnam,putnam,925,none,19159,26,1670,6,9495,21983,,,,,,
385,FL-508,Florida,alachua,alachua,925,1302.4227155766407,50668,19,5269,3,11583,34518,,,,,,
386,FL-508,Florida,gainesville,alachua,925,1302.4227155766407,50668,19,5269,3,11583,34518,,,,,,
387,FL-509,Florida,martin,martin,846,1841.0497800244848,17768,11,2686,3,9692,31120,,,,,,
388,FL-509,Florida,indianriver,indianriver,846,2121.370952080865,18938,11,3140,4,10875,33926,,,,,,
389,FL-509,Florida,st.lucie,st.lucie,846,none,38819,11,7490,5,27918,74500,,,,,,
390,FL-509,Florida,fortpierce,st.lucie,846,none,38819,11,7490,5,27918,74500,,,,,,
391,FL-510,Florida,clay,clay,1279,1588.6574562469618,17574,8,3904,3,12043,42300,,,,,,
392,FL-510,Florida,duval,duval,1279,1402.8077015623655,146090,14,22305,4,64073,189218,,,,,,
393,FL-510,Florida,jacksonville,duval,1279,1402.8077015623655,146090,14,22305,4,64073,189218,,,,,,
394,FL-511,Florida,santarosa,santarosa,727,1708.8149452976968,16609,8,3021,3,9992,35172,,,,,,
395,FL-511,Florida,escambia,escambia,727,1366.790341894834,56350,18,6704,4,20274,58926,,,,,,
396,FL-511,Florida,pensacola,escambia,727,1366.790341894834,56350,18,6704,4,20274,58926,,,,,,
397,FL-512,Florida,st.johns,st.johns,349,none,18142,6,4436,3,10023,41159,,,,,,
398,FL-513,Florida,brevard,brevard,916,1550.4782592560737,68879,11,11944,4,33648,118401,,,,,,
399,FL-513,Florida,melbourne,brevard,916,1550.4782592560737,68879,11,11944,4,33648,118401,,,,,,
400,FL-513,Florida,palmbay,brevard,916,1550.4782592560737,68879,11,11944,4,33648,118401,,,,,,
401,FL-514,Florida,marion,marion,455,1290.0655109819104,50984,13,7127,5,32053,98785,,,,,,
402,FL-514,Florida,ocala,marion,455,1290.0655109819104,50984,13,7127,5,32053,98785,,,,,,
403,FL-515,Florida,jackson,jackson,378,nan,8499,20,801,4,5848,14007,,,,,,
404,FL-515,Florida,bay,bay,378,1514.401871455146,24383,13,3391,4,12820,36401,,,,,,
405,FL-515,Florida,panama,bay,378,1514.401871455146,24383,13,3391,4,12820,36401,,,,,,
406,FL-517,Florida,highlands,highlands,650,1052.0549770966727,15428,15,2094,5,10983,28122,,,,,,
407,FL-517,Florida,hardee,hardee,650,none,5268,21,437,4,3940,7693,,,,,,
408,FL-517,Florida,hendry,hendry,650,none,8678,21,977,6,7692,8913,,,,,,
409,FL-518,Florida,suwannee,suwannee,488,none,8648,20,796,4,5264,12489,,,,,,
410,FL-518,Florida,lafayette,lafayette,488,none,1360,18,113,4,1577,2549,,,,,,
411,FL-518,Florida,hamilton,hamilton,488,none,2933,25,254,6,2504,4752,,,,,,
412,FL-518,Florida,columbia,columbia,488,nan,10722,16,1353,4,6451,17405,,,,,,
413,FL-519,Florida,pasco,pasco,589,1717.395298568687,67129,11,11088,4,38259,133623,,,,,,
414,FL-520,Florida,sumter,sumter,745,nan,12096,9,1888,5,8925,34680,,,,,,
415,FL-520,Florida,lake,lake,745,1709.567216391412,39022,10,7570,4,26743,87063,,,,,,
416,FL-520,Florida,hernando,hernando,745,1504.0899820702257,23828,12,3812,5,15830,48346,,,,,,
417,FL-520,Florida,citrus,citrus,745,1244.527926434224,24173,15,2743,5,12231,46072,,,,,,
418,FL-600,Florida,dade,pasco,3276,1717.395298568687,67129,11,11088,4,38259,133623,,,,,,
419,FL-600,Florida,miami,miami-dade,3276,2159.467467586532,398855,15,73437,5,335701,506656,,,,,,
420,FL-601,Florida,broward,broward,2054,1927.151445289693,244519,12,50735,4,137900,368968,,,,,,
421,FL-601,Florida,lauderdale,broward,2054,1927.151445289693,244519,12,50735,4,137900,368968,,,,,,
422,FL-602,Florida,charlotte,charlotte,148,1612.5198903524658,20910,10,3276,4,12677,51705,,,,,,
423,FL-602,Florida,puntagorda,charlotte,148,1612.5198903524658,20910,10,3276,4,12677,51705,,,,,,
424,FL-603,Florida,lee,lee,560,1544.5845607572908,95012,12,15215,4,58139,175221,,,,,,
425,FL-603,Florida,capecoral,lee,560,1544.5845607572908,95012,12,15215,4,58139,175221,,,,,,
426,FL-604,Florida,monroe,monroe,526,2876.844034842896,8907,11,1387,3,5113,17890,,,,,,
427,FL-605,Florida,palm,palm,1404,2027.441964898227,171280,11,32198,4,118849,254306,,,,,,
428,FL-605,Florida,palm,palm,1404,2027.441964898227,171280,11,32198,4,118849,254306,,,,,,
429,FL-606,Florida,collier,collier,462,1976.0735182624776,39843,10,6796,3,30001,74930,,,,,,
430,FL-606,Florida,naples,collier,462,1976.0735182624776,39843,10,6796,3,30001,74930,,,,,,
431,GA-500,Georgia,atlanta,fulton,2017,1682.7876800194615,142028,13,25924,4,48660,118809,,,,,,
432,GA-501,Georgia,georgiabalanceofstate,appling,5856,none,3292,18,332,3,2742,4741,,,,,,
433,GA-501,Georgia,georgiabalanceofstate,atkinson,5856,none,1983,23,130,2,1746,1739,,,,,,
434,GA-501,Georgia,georgiabalanceofstate,bacon,5856,none,2522,23,157,3,1216,2873,,,,,,
435,GA-501,Georgia,georgiabalanceofstate,baker,5856,none,728,25,55,4,350,730,,,,,,
436,GA-501,Georgia,georgiabalanceofstate,baldwin,5856,nan,9332,24,850,4,3929,8989,,,,,,
437,GA-501,Georgia,georgiabalanceofstate,banks,5856,nan,2363,12,263,2,2900,3997,,,,,,
438,GA-501,Georgia,georgiabalanceofstate,bartow,5856,1465.0430831981514,12677,11,1801,3,9689,26564,,,,,,
439,GA-501,Georgia,georgiabalanceofstate,benhill,5856,none,3731,22,294,5,1880,5796,,,,,,
440,GA-501,Georgia,georgiabalanceofstate,berrien,5856,none,3091,17,287,3,2436,5107,,,,,,
441,GA-501,Georgia,georgiabalanceofstate,bibb,5856,1018.060854666948,36780,24,3377,5,13952,31471,,,,,,
442,GA-501,Georgia,georgiabalanceofstate,bleckley,5856,none,2153,19,237,5,1015,2843,,,,,,
443,GA-501,Georgia,georgiabalanceofstate,brantley,5856,none,3310,18,268,3,2331,5641,,,,,,
444,GA-501,Georgia,georgiabalanceofstate,brooks,5856,none,3809,23,255,3,2090,3865,,,,,,
445,GA-501,Georgia,georgiabalanceofstate,bryan,5856,nan,3766,8,575,2,2098,7363,,,,,,
446,GA-501,Georgia,georgiabalanceofstate,bulloch,5856,nan,16122,21,1563,4,5273,13282,,,,,,
447,GA-501,Georgia,georgiabalanceofstate,burke,5856,none,4961,20,531,5,2491,5636,,,,,,
448,GA-501,Georgia,georgiabalanceofstate,butts,5856,none,3195,14,403,3,3318,7289,,,,,,
449,GA-501,Georgia,georgiabalanceofstate,calhoun,5856,none,1380,34,90,4,994,1619,,,,,,
450,GA-501,Georgia,georgiabalanceofstate,camden,5856,nan,6323,11,691,3,2843,11216,,,,,,
451,GA-501,Georgia,georgiabalanceofstate,candler,5856,none,2371,22,183,3,1590,2784,,,,,,
452,GA-501,Georgia,georgiabalanceofstate,carroll,5856,1328.5918437389714,19224,16,2069,3,10824,25971,,,,,,
453,GA-501,Georgia,georgiabalanceofstate,catoosa,5856,nan,7873,11,915,2,5114,15510,,,,,,
454,GA-501,Georgia,georgiabalanceofstate,charlton,5856,none,2575,24,158,3,1742,3688,,,,,,
455,GA-501,Georgia,georgiabalanceofstate,chattahoochee,5856,none,1114,16,86,4,227,1158,,,,,,
456,GA-501,Georgia,georgiabalanceofstate,chattooga,5856,none,4768,20,451,4,4804,6255,,,,,,
457,GA-501,Georgia,georgiabalanceofstate,cherokee,5856,1770.244551205287,18933,7,3667,2,14341,40211,,,,,,
458,GA-501,Georgia,georgiabalanceofstate,clay,5856,none,686,24,87,9,419,648,,,,,,
459,GA-501,Georgia,georgiabalanceofstate,clayton,5856,1439.2926941271007,55143,18,8819,6,26865,60708,,,,,,
460,GA-501,Georgia,georgiabalanceofstate,clinch,5856,none,1590,23,90,3,1181,1701,,,,,,
461,GA-501,Georgia,georgiabalanceofstate,coffee,5856,none,10440,26,766,4,6484,11127,,,,,,
462,GA-501,Georgia,georgiabalanceofstate,colquitt,5856,none,10027,22,720,3,7054,11510,,,,,,
463,GA-501,Georgia,georgiabalanceofstate,columbia,5856,1431.376153822441,11580,7,2086,2,7273,23328,,,,,,
464,GA-501,Georgia,georgiabalanceofstate,cook,5856,none,3435,20,281,3,2061,3536,,,,,,
465,GA-501,Georgia,georgiabalanceofstate,coweta,5856,1687.8569736719603,12129,8,2548,3,9320,26095,,,,,,
466,GA-501,Georgia,georgiabalanceofstate,crawford,5856,none,1962,16,206,3,1611,3425,,,,,,
467,GA-501,Georgia,georgiabalanceofstate,crisp,5856,none,4729,24,859,8,2290,5484,,,,,,
468,GA-501,Georgia,georgiabalanceofstate,dade,5856,none,1728,11,212,2,1912,3922,,,,,,
469,GA-501,Georgia,georgiabalanceofstate,dawson,5856,nan,2556,9,353,2,2180,4392,,,,,,
470,GA-501,Georgia,georgiabalanceofstate,decatur,5856,none,6635,23,417,3,2995,6864,,,,,,
471,GA-501,Georgia,georgiabalanceofstate,dodge,5856,none,4620,25,299,4,2045,5986,,,,,,
472,GA-501,Georgia,georgiabalanceofstate,dooly,5856,none,2108,22,365,7,1705,3657,,,,,,
473,GA-501,Georgia,georgiabalanceofstate,dougherty,5856,685.1803200801822,21155,26,2334,6,9186,16603,,,,,,
474,GA-501,Georgia,georgiabalanceofstate,douglas,5856,1610.8924812574062,18540,12,3191,4,10876,27374,,,,,,
475,GA-501,Georgia,georgiabalanceofstate,early,5856,none,2730,26,215,5,1394,2727,,,,,,
476,GA-501,Georgia,georgiabalanceofstate,echols,5856,none,794,21,53,2,535,1153,,,,,,
477,GA-501,Georgia,georgiabalanceofstate,effingham,5856,nan,6045,9,981,3,4005,15115,,,,,,
478,GA-501,Georgia,georgiabalanceofstate,elbert,5856,none,3710,19,377,4,2868,5511,,,,,,
479,GA-501,Georgia,georgiabalanceofstate,emanuel,5856,none,5156,24,451,5,2987,6501,,,,,,
480,GA-501,Georgia,georgiabalanceofstate,evans,5856,none,2447,23,181,3,1611,2694,,,,,,
481,GA-501,Georgia,georgiabalanceofstate,fannin,5856,none,3397,13,337,2,2422,6524,,,,,,
482,GA-501,Georgia,georgiabalanceofstate,fayette,5856,1787.147310986778,7752,6,1699,2,4149,16761,,,,,,
483,GA-501,Georgia,georgiabalanceofstate,floyd,5856,nan,15376,16,1618,3,10691,21660,,,,,,
484,GA-501,Georgia,georgiabalanceofstate,forsyth,5856,1975.5443339051044,13636,5,3180,2,10225,23420,,,,,,
485,GA-501,Georgia,georgiabalanceofstate,franklin,5856,none,3792,16,373,3,2878,5474,,,,,,
486,GA-501,Georgia,georgiabalanceofstate,gilmer,5856,none,4449,14,379,3,3436,8108,,,,,,
487,GA-501,Georgia,georgiabalanceofstate,glascock,5856,none,436,15,33,2,355,801,,,,,,
488,GA-501,Georgia,georgiabalanceofstate,glynn,5856,nan,13760,16,1473,3,6561,16113,,,,,,
489,GA-501,Georgia,georgiabalanceofstate,gordon,5856,nan,7364,12,927,3,8990,13102,,,,,,
490,GA-501,Georgia,georgiabalanceofstate,grady,5856,none,5741,22,348,3,3564,6595,,,,,,
491,GA-501,Georgia,georgiabalanceofstate,greene,5856,none,2716,14,271,3,1699,4262,,,,,,
492,GA-501,Georgia,georgiabalanceofstate,gwinnett,5856,1707.6606203967394,102953,10,17077,3,73577,135492,,,,,,
