CoC Code,State Name,CoC Name,County Name,Homeless Count,Avg. Rent Price,Poverty Count,Poverty Pct.,Unemployed Count,Unemployed Pct.,Education Count No HS Diploma,Education Count No College
KY-500,Kentucky,kentuckybalanceofstate,graves,2189,none,5859,16,668,4,2607,10073
KY-500,Kentucky,kentuckybalanceofstate,grayson,2189,none,4672,18,553,5,3001,8145
KY-500,Kentucky,kentuckybalanceofstate,green,2189,none,2179,19,182,3,1535,3267
KY-500,Kentucky,kentuckybalanceofstate,greenup,2189,none,5124,14,839,6,2516,9361
KY-500,Kentucky,kentuckybalanceofstate,hancock,2189,none,1135,12,158,4,884,2610
KY-500,Kentucky,kentuckybalanceofstate,hardin,2189,948.0760648,12683,11,2116,4,5821,22325
KY-500,Kentucky,kentuckybalanceofstate,harlan,2189,none,8521,33,508,7,4738,6741
KY-500,Kentucky,kentuckybalanceofstate,harrison,2189,none,2644,14,320,3,1946,5260
KY-500,Kentucky,kentuckybalanceofstate,hart,2189,none,3911,20,320,4,2829,5507
KY-500,Kentucky,kentuckybalanceofstate,henderson,2189,none,5388,12,877,4,3609,11906
KY-500,Kentucky,kentuckybalanceofstate,henry,2189,none,2167,14,311,3,1682,4472
KY-500,Kentucky,kentuckybalanceofstate,hickman,2189,none,782,18,72,4,366,1264
KY-500,Kentucky,kentuckybalanceofstate,hopkins,2189,none,8164,18,876,4,3896,12640
KY-500,Kentucky,kentuckybalanceofstate,jackson,2189,none,3237,25,241,5,2628,4043
KY-500,Kentucky,kentuckybalanceofstate,jessamine,2189,940.0897052,7179,13,993,3,3626,11166
KY-500,Kentucky,kentuckybalanceofstate,johnson,2189,none,5326,24,452,6,2716,6345
KY-500,Kentucky,kentuckybalanceofstate,kenton,2189,1205.494995,21038,12,3414,3,9698,31465
KY-500,Kentucky,kentuckybalanceofstate,knott,2189,none,4303,32,285,6,2981,2975
KY-500,Kentucky,kentuckybalanceofstate,knox,2189,none,10263,35,582,5,4887,7944
KY-500,Kentucky,kentuckybalanceofstate,larue,2189,none,2275,15,269,4,2017,3550
KY-500,Kentucky,kentuckybalanceofstate,laurel,2189,none,12024,19,1076,4,7501,16940
KY-500,Kentucky,kentuckybalanceofstate,lawrence,2189,none,3991,24,324,6,2673,4827
KY-500,Kentucky,kentuckybalanceofstate,lee,2189,none,2158,33,107,5,1441,2176
KY-500,Kentucky,kentuckybalanceofstate,leslie,2189,none,2986,29,189,7,1219,3395
KY-500,Kentucky,kentuckybalanceofstate,letcher,2189,none,6112,29,425,7,3587,5537
KY-500,Kentucky,kentuckybalanceofstate,lewis,2189,none,2899,22,334,7,2091,4012
KY-500,Kentucky,kentuckybalanceofstate,lincoln,2189,none,4637,19,488,5,2962,7378
KY-500,Kentucky,kentuckybalanceofstate,livingston,2189,none,1283,14,207,5,894,2742
KY-500,Kentucky,kentuckybalanceofstate,logan,2189,none,4561,16,444,3,2332,8174
KY-500,Kentucky,kentuckybalanceofstate,lyon,2189,none,1128,14,132,4,738,3074
KY-500,Kentucky,kentuckybalanceofstate,mccracken,2189,none,11491,17,1407,4,3582,15235
KY-500,Kentucky,kentuckybalanceofstate,mccreary,2189,none,5122,33,264,5,2602,4903
KY-500,Kentucky,kentuckybalanceofstate,mclean,2189,none,1228,13,163,4,640,2494
KY-500,Kentucky,kentuckybalanceofstate,madison,2189,767.972273,14628,16,1814,3,5871,15409
KY-500,Kentucky,kentuckybalanceofstate,magoffin,2189,none,3781,33,368,11,2313,3128
KY-500,Kentucky,kentuckybalanceofstate,marion,2189,none,3042,15,380,4,1961,5879
KY-500,Kentucky,kentuckybalanceofstate,marshall,2189,none,4274,13,634,4,1891,8201
KY-500,Kentucky,kentuckybalanceofstate,martin,2189,none,3953,40,200,8,2189,2968
KY-500,Kentucky,kentuckybalanceofstate,mason,2189,none,2846,17,353,5,1646,3662
KY-500,Kentucky,kentuckybalanceofstate,meade,2189,none,4421,14,583,5,2208,8187
KY-500,Kentucky,kentuckybalanceofstate,menifee,2189,none,1699,27,149,6,1011,1867
KY-500,Kentucky,kentuckybalanceofstate,mercer,2189,none,2910,12,427,4,1858,5452
KY-500,Kentucky,kentuckybalanceofstate,metcalfe,2189,none,1971,19,202,5,1316,3068
KY-500,Kentucky,kentuckybalanceofstate,monroe,2189,none,2433,22,174,3,1502,3219
KY-500,Kentucky,kentuckybalanceofstate,montgomery,2189,none,4530,16,576,5,2788,7926
KY-500,Kentucky,kentuckybalanceofstate,morgan,2189,none,3138,26,231,5,2351,4052
KY-500,Kentucky,kentuckybalanceofstate,muhlenberg,2189,none,6086,20,607,6,3670,9426
KY-500,Kentucky,kentuckybalanceofstate,nelson,2189,none,4998,10,956,4,2507,11599
KY-500,Kentucky,kentuckybalanceofstate,nicholas,2189,none,1252,16,134,4,979,2394
KY-500,Kentucky,kentuckybalanceofstate,ohio,2189,none,3816,16,469,5,3061,6444
KY-500,Kentucky,kentuckybalanceofstate,oldham,2189,none,3118,4,1123,3,2728,8888
KY-500,Kentucky,kentuckybalanceofstate,owen,2189,none,1708,15,207,4,1332,3218
KY-500,Kentucky,kentuckybalanceofstate,owsley,2189,none,1386,35,71,6,939,1236
KY-500,Kentucky,kentuckybalanceofstate,pendleton,2189,none,2146,14,270,3,1667,4320
KY-500,Kentucky,kentuckybalanceofstate,perry,2189,none,8164,29,466,5,4388,6460
KY-500,Kentucky,kentuckybalanceofstate,pike,2189,none,16831,30,1135,6,8852,16537
KY-500,Kentucky,kentuckybalanceofstate,powell,2189,none,2941,22,233,4,1599,3852
KY-500,Kentucky,kentuckybalanceofstate,pulaski,2189,none,12339,19,1203,4,7540,15602
KY-500,Kentucky,kentuckybalanceofstate,robertson,2189,none,407,18,32,4,236,621
KY-500,Kentucky,kentuckybalanceofstate,rockcastle,2189,none,3375,21,303,4,2250,5006
KY-500,Kentucky,kentuckybalanceofstate,rowan,2189,none,4572,20,495,5,1880,4949
KY-500,Kentucky,kentuckybalanceofstate,russell,2189,none,4854,27,316,5,2237,4630
KY-500,Kentucky,kentuckybalanceofstate,scott,2189,none,5418,9,1034,3,2370,11159
KY-500,Kentucky,kentuckybalanceofstate,shelby,2189,none,4422,9,938,3,4232,9421
KY-500,Kentucky,kentuckybalanceofstate,simpson,2189,none,2638,13,350,4,1364,5773
KY-500,Kentucky,kentuckybalanceofstate,spencer,2189,none,1470,7,425,4,1057,5136
KY-500,Kentucky,kentuckybalanceofstate,taylor,2189,none,4375,17,459,3,2187,6220
KY-500,Kentucky,kentuckybalanceofstate,todd,2189,none,2291,18,190,3,1660,3163
KY-500,Kentucky,kentuckybalanceofstate,trigg,2189,none,2431,17,291,4,1108,3244
KY-500,Kentucky,kentuckybalanceofstate,trimble,2189,none,1124,13,176,4,975,2757
KY-500,Kentucky,kentuckybalanceofstate,union,2189,none,2468,18,251,4,799,4243
KY-500,Kentucky,kentuckybalanceofstate,warren,2189,1033.122042,19324,14,2599,4,9887,21991
KY-500,Kentucky,kentuckybalanceofstate,washington,2189,none,1532,12,226,3,1102,3429
KY-500,Kentucky,kentuckybalanceofstate,wayne,2189,none,4604,23,355,4,3204,5467
KY-500,Kentucky,kentuckybalanceofstate,webster,2189,none,1944,15,224,4,1310,4194
KY-500,Kentucky,kentuckybalanceofstate,whitley,2189,none,9665,27,661,4,4053,9072
KY-500,Kentucky,kentuckybalanceofstate,wolfe,2189,none,1860,29,126,5,1549,1520
KY-500,Kentucky,kentuckybalanceofstate,woodford,2189,none,2283,8,480,3,1515,4947
KY-501,Kentucky,jefferson,jefferson,1080,1130.441037,110325,14,17820,4,47255,142247
KY-501,Kentucky,louisville,daviess,1080,none,13621,13,1884,4,6247,23268
KY-502,Kentucky,fayette,fayette,715,1116.246157,45319,14,6391,3,15977,39476
KY-502,Kentucky,lexington,fayette,715,1116.246157,45319,14,6391,3,15977,39476
LA-500,Louisiana,lafayette,lafayette,351,none,none,none,none,none,none,none
LA-502,Louisiana,bossier,bossier,255,none,none,none,none,none,none,none
LA-502,Louisiana,shreveport,caddo,255,none,none,none,none,none,none,none
LA-503,Louisiana,jeffersonparish,jeffersonparish,1214,1402.684927,75278,17,12561,6,40816,90304
LA-503,Louisiana,neworleans,orleans,1214,none,none,none,none,none,none,none
LA-505,Louisiana,monroe,ouachita,136,none,none,none,none,none,none,none
LA-506,Louisiana,slidell,st.tammany,611,none,none,none,none,none,none,none
LA-507,Louisiana,alexandria,rapides,75,none,none,none,none,none,none,none
LA-509,Louisiana,louisianabalanceofstate,acadiaparish,4731,none,11655,20,1207,5,7546,16454
LA-509,Louisiana,louisianabalanceofstate,allenparish,4731,none,3897,20,462,5,3285,7038
LA-509,Louisiana,louisianabalanceofstate,ascensionparish,4731,1414.694001,14512,11,2807,4,9235,23770
LA-509,Louisiana,louisianabalanceofstate,assumptionparish,4731,none,3908,19,632,7,3471,6465
LA-509,Louisiana,louisianabalanceofstate,avoyellesparish,4731,none,10991,30,798,5,6410,9771
LA-509,Louisiana,louisianabalanceofstate,beauregardparish,4731,none,5612,15,625,4,3043,9491
LA-509,Louisiana,louisianabalanceofstate,bienvilleparish,4731,none,3242,26,306,5,1245,4427
LA-509,Louisiana,louisianabalanceofstate,bossierparish,4731,1147.473921,19266,15,2290,4,8217,25117
LA-509,Louisiana,louisianabalanceofstate,caddoparish,4731,967.4905565,53728,23,6380,6,21893,52222
LA-509,Louisiana,louisianabalanceofstate,calcasieuparish,4731,1238.601739,36850,18,5435,5,16659,48394
LA-509,Louisiana,louisianabalanceofstate,caldwellparish,4731,none,2048,22,178,4,1560,3185
LA-509,Louisiana,louisianabalanceofstate,cameronparish,4731,none,709,14,127,3,548,1453
LA-509,Louisiana,louisianabalanceofstate,catahoulaparish,4731,none,2148,26,186,5,1761,2456
LA-509,Louisiana,louisianabalanceofstate,claiborneparish,4731,none,3415,29,276,5,2369,4935
LA-509,Louisiana,louisianabalanceofstate,concordiaparish,4731,none,5733,33,417,6,2388,5470
LA-509,Louisiana,louisianabalanceofstate,desotoparish,4731,none,5247,19,542,5,3211,7636
LA-509,Louisiana,louisianabalanceofstate,batonrougeparish,4731,1238.883067,84936,19,4127,15,12214,5
LA-509,Louisiana,louisianabalanceofstate,carrollparish,4731,none,2417,39,2081,22,174,9
LA-509,Louisiana,louisianabalanceofstate,felicianaparish,4731,none,3404,20,2268,22,361,4
LA-509,Louisiana,louisianabalanceofstate,evangelineparish,4731,none,8132,26,673,5,5371,8465
LA-509,Louisiana,louisianabalanceofstate,franklinparish,4731,none,4565,24,445,6,3100,5483
LA-509,Louisiana,louisianabalanceofstate,grantparish,4731,none,3976,20,345,4,2992,6646
LA-509,Louisiana,louisianabalanceofstate,iberiaparish,4731,none,16297,24,1931,7,7622,20129
LA-509,Louisiana,louisianabalanceofstate,ibervilleparish,4731,none,5927,22,985,7,4384,8640
LA-509,Louisiana,louisianabalanceofstate,jacksonparish,4731,none,2855,20,265,3,1803,4783
LA-509,Louisiana,louisianabalanceofstate,jeffersondavisparish,4731,none,5453,17,620,5,3677,9310
LA-509,Louisiana,louisianabalanceofstate,lafayetteparish,4731,1162.391378,42273,17,5353,4,17357,48271
LA-509,Louisiana,louisianabalanceofstate,lafourcheparish,4731,none,15052,15,1935,4,12753,27700
LA-509,Louisiana,louisianabalanceofstate,lasalleparish,4731,none,2658,19,229,3,1875,3917
LA-509,Louisiana,louisianabalanceofstate,lincolnparish,4731,881.5896064,10976,25,942,4,2948,7217
LA-509,Louisiana,louisianabalanceofstate,livingstonparish,4731,1368.115486,17350,12,2718,3,11814,34643
LA-509,Louisiana,louisianabalanceofstate,madisonparish,4731,none,2985,35,240,6,1665,2213
LA-509,Louisiana,louisianabalanceofstate,morehouseparish,4731,none,7487,30,740,7,3486,7169
LA-509,Louisiana,louisianabalanceofstate,natchitochesparish,4731,none,7777,22,798,4,2965,8634
LA-509,Louisiana,louisianabalanceofstate,orleansparish,4731,1477.084259,92262,25,14752,8,32498,61685
LA-509,Louisiana,louisianabalanceofstate,ouachitaparish,4731,none,38985,25,3603,5,12376,34905
LA-509,Louisiana,louisianabalanceofstate,plaqueminesparish,4731,none,3339,14,431,4,2322,5444
LA-509,Louisiana,louisianabalanceofstate,pointecoupeeparish,4731,none,3817,18,560,5,2757,5424
LA-509,Louisiana,louisianabalanceofstate,rapidesparish,4731,none,24885,19,2324,4,11268,32582
LA-509,Louisiana,louisianabalanceofstate,redriverparish,4731,none,1761,23,165,4,973,2689
LA-509,Louisiana,louisianabalanceofstate,richlandparish,4731,none,4733,25,438,5,2939,5462
LA-509,Louisiana,louisianabalanceofstate,sabineparish,4731,none,4300,19,359,3,2126,7276
LA-509,Louisiana,louisianabalanceofstate,st.bernardparish,4731,none,9531,21,1366,6,5345,8887
LA-509,Louisiana,louisianabalanceofstate,st.charlesparish,4731,none,6097,11,1254,5,3280,11356
LA-509,Louisiana,louisianabalanceofstate,st.helenaparish,4731,none,2729,25,392,9,1697,3266
LA-509,Louisiana,louisianabalanceofstate,st.jamesparish,4731,none,3327,17,659,7,1979,5531
LA-509,Louisiana,louisianabalanceofstate,st.johnthebaptistparish,4731,none,6976,16,1644,8,3926,10965
LA-509,Louisiana,louisianabalanceofstate,st.landryparish,4731,none,21307,26,2053,6,11745,20958
LA-509,Louisiana,louisianabalanceofstate,st.martinparish,4731,none,9377,18,1260,5,5731,16412
LA-509,Louisiana,louisianabalanceofstate,st.maryparish,4731,none,10869,22,1311,6,6483,15934
LA-509,Louisiana,louisianabalanceofstate,st.tammanyparish,4731,none,34095,12,4689,4,15677,44252
LA-509,Louisiana,louisianabalanceofstate,tangipahoaparish,4731,none,23496,17,3667,6,15242,31218
LA-509,Louisiana,louisianabalanceofstate,tensasparish,4731,none,1293,32,80,6,659,1296
LA-509,Louisiana,louisianabalanceofstate,terrebonneparish,4731,none,18132,16,2675,5,13835,27924
LA-509,Louisiana,louisianabalanceofstate,unionparish,4731,none,4305,20,454,5,2005,6899
LA-509,Louisiana,louisianabalanceofstate,vermilionparish,4731,none,11444,20,1242,5,6460,15794
LA-509,Louisiana,louisianabalanceofstate,vernonparish,4731,none,7909,17,764,4,3599,11896
LA-509,Louisiana,louisianabalanceofstate,washingtonparish,4731,none,10657,24,1015,6,5743,13975
LA-509,Louisiana,louisianabalanceofstate,websterparish,4731,none,8444,24,789,5,3753,11104
LA-509,Louisiana,louisianabalanceofstate,batonrougeparish,4731,1238.883067,84936,19,4127,15,12214,5
